ElectionID,OfficeCode,BoroughCode,PoliticalDistrict,AD,ED,ElectionName,OfficeTitle,BoroName,EDused,NumofCandidates,VoteforNum,DistFormatted,PubCounter,AbsenteeMil,Federal,Emergency,Affidavit,TotForOffice,Scattered,Unrecorded,PartyName1,CandName1,CandVotes1,PartyName2,CandName2,CandVotes2,PartyName3,CandName3,CandVotes3,PartyName4,CandName4,CandVotes4,PartyName5,CandName5,CandVotes5,PartyName6,CandName6,CandVotes6,PartyName7,CandName7,CandVotes7,PartyName8,CandName8,CandVotes8,TotVotes,ADED2012
2012G,1,1,NY,72,64,General Election - 11/06/2,President/Vice President,New York,Y,8,1,    64th,634,24,8,0,71,734,2,3,Democratic,Barack Obama / Joe Biden,620,Republican,Mitt Romney / Paul Ryan,61,Conservative,Mitt Romney / Paul Ryan,4,Working Families,Barack Obama / Joe Biden,31,Green,Jill Stein / Cheri Honkal,5,Socialism & Lib,Peta Lindsay / Yari Osori,2,Libertarian,Gary Johnson / James P. G,9,Constitution,Virgil Goode / Jim Clymer,0,732,72064
2012G,1,1,NY,72,65,General Election - 11/06/2,President/Vice President,New York,Y,8,1,    65th,301,3,2,0,52,354,1,4,Democratic,Barack Obama / Joe Biden,323,Republican,Mitt Romney / Paul Ryan,15,Conservative,Mitt Romney / Paul Ryan,2,Working Families,Barack Obama / Joe Biden,12,Green,Jill Stein / Cheri Honkal,1,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,353,72065
2012G,1,1,NY,72,66,General Election - 11/06/2,President/Vice President,New York,Y,8,1,    66th,618,17,12,0,50,693,1,4,Democratic,Barack Obama / Joe Biden,563,Republican,Mitt Romney / Paul Ryan,57,Conservative,Mitt Romney / Paul Ryan,14,Working Families,Barack Obama / Joe Biden,41,Green,Jill Stein / Cheri Honkal,13,Socialism & Lib,Peta Lindsay / Yari Osori,1,Libertarian,Gary Johnson / James P. G,3,Constitution,Virgil Goode / Jim Clymer,0,692,72066
2012G,1,1,NY,72,67,General Election - 11/06/2,President/Vice President,New York,Y,8,1,    67th,578,20,8,0,48,645,1,9,Democratic,Barack Obama / Joe Biden,510,Republican,Mitt Romney / Paul Ryan,59,Conservative,Mitt Romney / Paul Ryan,11,Working Families,Barack Obama / Joe Biden,40,Green,Jill Stein / Cheri Honkal,12,Socialism & Lib,Peta Lindsay / Yari Osori,2,Libertarian,Gary Johnson / James P. G,10,Constitution,Virgil Goode / Jim Clymer,0,644,72067
2012G,1,1,NY,72,68,General Election - 11/06/2,President/Vice President,New York,Y,8,1,    68th,688,34,10,1,37,766,3,4,Democratic,Barack Obama / Joe Biden,615,Republican,Mitt Romney / Paul Ryan,60,Conservative,Mitt Romney / Paul Ryan,6,Working Families,Barack Obama / Joe Biden,62,Green,Jill Stein / Cheri Honkal,18,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,2,Constitution,Virgil Goode / Jim Clymer,0,763,72068
2012G,1,1,NY,72,69,General Election - 11/06/2,President/Vice President,New York,Y,8,1,    69th,453,19,9,1,23,503,0,2,Democratic,Barack Obama / Joe Biden,412,Republican,Mitt Romney / Paul Ryan,52,Conservative,Mitt Romney / Paul Ryan,8,Working Families,Barack Obama / Joe Biden,25,Green,Jill Stein / Cheri Honkal,4,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,2,Constitution,Virgil Goode / Jim Clymer,0,503,72069
2012G,1,1,NY,72,70,General Election - 11/06/2,President/Vice President,New York,Y,8,1,    70th,370,4,2,4,23,403,0,0,Democratic,Barack Obama / Joe Biden,364,Republican,Mitt Romney / Paul Ryan,18,Conservative,Mitt Romney / Paul Ryan,5,Working Families,Barack Obama / Joe Biden,8,Green,Jill Stein / Cheri Honkal,5,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,3,Constitution,Virgil Goode / Jim Clymer,0,403,72070
2012G,1,1,NY,72,71,General Election - 11/06/2,President/Vice President,New York,Y,8,1,    71st,474,5,1,0,37,512,0,5,Democratic,Barack Obama / Joe Biden,493,Republican,Mitt Romney / Paul Ryan,12,Conservative,Mitt Romney / Paul Ryan,0,Working Families,Barack Obama / Joe Biden,7,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,512,72071
2012G,1,1,NY,72,72,General Election - 11/06/2,President/Vice President,New York,Y,8,1,    72nd,477,1,1,0,50,525,1,4,Democratic,Barack Obama / Joe Biden,506,Republican,Mitt Romney / Paul Ryan,8,Conservative,Mitt Romney / Paul Ryan,1,Working Families,Barack Obama / Joe Biden,7,Green,Jill Stein / Cheri Honkal,1,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,1,Constitution,Virgil Goode / Jim Clymer,0,524,72072
2012G,1,1,NY,72,73,General Election - 11/06/2,President/Vice President,New York,Y,8,1,    73rd,117,1,1,0,21,139,0,1,Democratic,Barack Obama / Joe Biden,130,Republican,Mitt Romney / Paul Ryan,5,Conservative,Mitt Romney / Paul Ryan,1,Working Families,Barack Obama / Joe Biden,3,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,139,72073
2012G,1,1,NY,72,74,General Election - 11/06/2,President/Vice President,New York,Y,8,1,    74th,527,7,4,0,63,598,1,3,Democratic,Barack Obama / Joe Biden,546,Republican,Mitt Romney / Paul Ryan,20,Conservative,Mitt Romney / Paul Ryan,2,Working Families,Barack Obama / Joe Biden,23,Green,Jill Stein / Cheri Honkal,3,Socialism & Lib,Peta Lindsay / Yari Osori,1,Libertarian,Gary Johnson / James P. G,2,Constitution,Virgil Goode / Jim Clymer,0,597,72074
2012G,1,1,NY,72,75,General Election - 11/06/2,President/Vice President,New York,Y,8,1,    75th,624,8,3,0,59,690,0,4,Democratic,Barack Obama / Joe Biden,646,Republican,Mitt Romney / Paul Ryan,24,Conservative,Mitt Romney / Paul Ryan,0,Working Families,Barack Obama / Joe Biden,15,Green,Jill Stein / Cheri Honkal,1,Socialism & Lib,Peta Lindsay / Yari Osori,2,Libertarian,Gary Johnson / James P. G,1,Constitution,Virgil Goode / Jim Clymer,1,690,72075
2012G,1,1,NY,72,76,General Election - 11/06/2,President/Vice President,New York,Y,8,1,    76th,0,0,0,0,0,0,0,0,Democratic,Barack Obama / Joe Biden,0,Republican,Mitt Romney / Paul Ryan,0,Conservative,Mitt Romney / Paul Ryan,0,Working Families,Barack Obama / Joe Biden,0,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,0,72076
2012G,1,1,NY,72,77,General Election - 11/06/2,President/Vice President,New York,Y,8,1,    77th,1,0,0,0,0,1,0,0,Democratic,Barack Obama / Joe Biden,1,Republican,Mitt Romney / Paul Ryan,0,Conservative,Mitt Romney / Paul Ryan,0,Working Families,Barack Obama / Joe Biden,0,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,1,72077
2012G,1,1,NY,72,79,General Election - 11/06/2,President/Vice President,New York,Y,8,1,    79th,0,0,0,0,0,0,0,0,Democratic,Barack Obama / Joe Biden,0,Republican,Mitt Romney / Paul Ryan,0,Conservative,Mitt Romney / Paul Ryan,0,Working Families,Barack Obama / Joe Biden,0,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,0,72079
2012G,1,1,NY,72,82,General Election - 11/06/2,President/Vice President,New York,Y,8,1,    82nd,0,0,0,0,0,0,0,0,Democratic,Barack Obama / Joe Biden,0,Republican,Mitt Romney / Paul Ryan,0,Conservative,Mitt Romney / Paul Ryan,0,Working Families,Barack Obama / Joe Biden,0,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,0,72082
2012G,1,1,NY,72,83,General Election - 11/06/2,President/Vice President,New York,Y,8,1,    83rd,0,0,0,0,0,0,0,0,Democratic,Barack Obama / Joe Biden,0,Republican,Mitt Romney / Paul Ryan,0,Conservative,Mitt Romney / Paul Ryan,0,Working Families,Barack Obama / Joe Biden,0,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,0,72083
2012G,1,1,NY,73,1,General Election - 11/06/2,President/Vice President,New York,Y,8,1,     1st,591,22,8,0,57,676,1,2,Democratic,Barack Obama / Joe Biden,479,Republican,Mitt Romney / Paul Ryan,169,Conservative,Mitt Romney / Paul Ryan,4,Working Families,Barack Obama / Joe Biden,12,Green,Jill Stein / Cheri Honkal,3,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,8,Constitution,Virgil Goode / Jim Clymer,0,675,73001
2012G,1,1,NY,73,2,General Election - 11/06/2,President/Vice President,New York,Y,8,1,     2nd,497,22,11,0,38,566,3,2,Democratic,Barack Obama / Joe Biden,344,Republican,Mitt Romney / Paul Ryan,198,Conservative,Mitt Romney / Paul Ryan,8,Working Families,Barack Obama / Joe Biden,8,Green,Jill Stein / Cheri Honkal,2,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,3,Constitution,Virgil Goode / Jim Clymer,0,563,73002
2012G,1,1,NY,73,3,General Election - 11/06/2,President/Vice President,New York,Y,8,1,     3rd,495,26,9,0,25,552,0,3,Democratic,Barack Obama / Joe Biden,410,Republican,Mitt Romney / Paul Ryan,128,Conservative,Mitt Romney / Paul Ryan,2,Working Families,Barack Obama / Joe Biden,8,Green,Jill Stein / Cheri Honkal,1,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,3,Constitution,Virgil Goode / Jim Clymer,0,552,73003
2012G,1,1,NY,73,4,General Election - 11/06/2,President/Vice President,New York,Y,8,1,     4th,356,14,7,0,21,397,2,1,Democratic,Barack Obama / Joe Biden,262,Republican,Mitt Romney / Paul Ryan,119,Conservative,Mitt Romney / Paul Ryan,6,Working Families,Barack Obama / Joe Biden,4,Green,Jill Stein / Cheri Honkal,1,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,3,Constitution,Virgil Goode / Jim Clymer,0,395,73004
2012G,1,1,NY,73,5,General Election - 11/06/2,President/Vice President,New York,Y,8,1,     5th,790,43,20,0,37,888,0,2,Democratic,Barack Obama / Joe Biden,598,Republican,Mitt Romney / Paul Ryan,251,Conservative,Mitt Romney / Paul Ryan,8,Working Families,Barack Obama / Joe Biden,11,Green,Jill Stein / Cheri Honkal,4,Socialism & Lib,Peta Lindsay / Yari Osori,1,Libertarian,Gary Johnson / James P. G,15,Constitution,Virgil Goode / Jim Clymer,0,888,73005
2012G,1,1,NY,73,6,General Election - 11/06/2,President/Vice President,New York,Y,8,1,     6th,437,32,8,0,38,511,0,4,Democratic,Barack Obama / Joe Biden,356,Republican,Mitt Romney / Paul Ryan,139,Conservative,Mitt Romney / Paul Ryan,3,Working Families,Barack Obama / Joe Biden,5,Green,Jill Stein / Cheri Honkal,3,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,5,Constitution,Virgil Goode / Jim Clymer,0,511,73006
2012G,1,1,NY,73,7,General Election - 11/06/2,President/Vice President,New York,Y,8,1,     7th,274,16,5,0,13,303,1,5,Democratic,Barack Obama / Joe Biden,206,Republican,Mitt Romney / Paul Ryan,83,Conservative,Mitt Romney / Paul Ryan,5,Working Families,Barack Obama / Joe Biden,6,Green,Jill Stein / Cheri Honkal,2,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,302,73007
2012G,1,1,NY,73,8,General Election - 11/06/2,President/Vice President,New York,Y,8,1,     8th,222,11,5,0,13,251,1,0,Democratic,Barack Obama / Joe Biden,175,Republican,Mitt Romney / Paul Ryan,68,Conservative,Mitt Romney / Paul Ryan,1,Working Families,Barack Obama / Joe Biden,3,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,3,Constitution,Virgil Goode / Jim Clymer,0,250,73008
2012G,1,1,NY,73,9,General Election - 11/06/2,President/Vice President,New York,Y,8,1,     9th,681,48,16,0,46,790,1,1,Democratic,Barack Obama / Joe Biden,548,Republican,Mitt Romney / Paul Ryan,221,Conservative,Mitt Romney / Paul Ryan,8,Working Families,Barack Obama / Joe Biden,6,Green,Jill Stein / Cheri Honkal,2,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,4,Constitution,Virgil Goode / Jim Clymer,0,789,73009
2012G,1,1,NY,73,10,General Election - 11/06/2,President/Vice President,New York,Y,8,1,    10th,589,22,15,0,63,684,0,5,Democratic,Barack Obama / Joe Biden,514,Republican,Mitt Romney / Paul Ryan,144,Conservative,Mitt Romney / Paul Ryan,6,Working Families,Barack Obama / Joe Biden,10,Green,Jill Stein / Cheri Honkal,2,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,8,Constitution,Virgil Goode / Jim Clymer,0,684,73010
2012G,1,1,NY,73,11,General Election - 11/06/2,President/Vice President,New York,Y,8,1,    11th,612,33,32,0,50,724,1,3,Democratic,Barack Obama / Joe Biden,475,Republican,Mitt Romney / Paul Ryan,223,Conservative,Mitt Romney / Paul Ryan,11,Working Families,Barack Obama / Joe Biden,8,Green,Jill Stein / Cheri Honkal,5,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,1,Constitution,Virgil Goode / Jim Clymer,0,723,73011
2012G,1,1,NY,73,12,General Election - 11/06/2,President/Vice President,New York,Y,8,1,    12th,121,4,5,0,15,145,0,0,Democratic,Barack Obama / Joe Biden,83,Republican,Mitt Romney / Paul Ryan,58,Conservative,Mitt Romney / Paul Ryan,2,Working Families,Barack Obama / Joe Biden,0,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,2,Constitution,Virgil Goode / Jim Clymer,0,145,73012
2012G,1,1,NY,73,13,General Election - 11/06/2,President/Vice President,New York,Y,8,1,    13th,6,1,8,0,13,28,0,0,Democratic,Barack Obama / Joe Biden,17,Republican,Mitt Romney / Paul Ryan,11,Conservative,Mitt Romney / Paul Ryan,0,Working Families,Barack Obama / Joe Biden,0,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,28,73013
2012G,1,1,NY,73,14,General Election - 11/06/2,President/Vice President,New York,Y,8,1,    14th,178,4,6,0,34,221,0,1,Democratic,Barack Obama / Joe Biden,149,Republican,Mitt Romney / Paul Ryan,63,Conservative,Mitt Romney / Paul Ryan,6,Working Families,Barack Obama / Joe Biden,0,Green,Jill Stein / Cheri Honkal,3,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,221,73014
2012G,1,1,NY,73,15,General Election - 11/06/2,President/Vice President,New York,Y,8,1,    15th,174,7,4,0,29,213,0,1,Democratic,Barack Obama / Joe Biden,148,Republican,Mitt Romney / Paul Ryan,48,Conservative,Mitt Romney / Paul Ryan,9,Working Families,Barack Obama / Joe Biden,6,Green,Jill Stein / Cheri Honkal,2,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,213,73015
2012G,1,1,NY,73,16,General Election - 11/06/2,President/Vice President,New York,Y,8,1,    16th,663,30,26,0,58,775,0,2,Democratic,Barack Obama / Joe Biden,472,Republican,Mitt Romney / Paul Ryan,276,Conservative,Mitt Romney / Paul Ryan,10,Working Families,Barack Obama / Joe Biden,13,Green,Jill Stein / Cheri Honkal,3,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,1,Constitution,Virgil Goode / Jim Clymer,0,775,73016
2012G,1,1,NY,73,17,General Election - 11/06/2,President/Vice President,New York,Y,8,1,    17th,252,17,6,0,1,276,0,0,Democratic,Barack Obama / Joe Biden,184,Republican,Mitt Romney / Paul Ryan,86,Conservative,Mitt Romney / Paul Ryan,2,Working Families,Barack Obama / Joe Biden,3,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,1,Constitution,Virgil Goode / Jim Clymer,0,276,73017
2012G,1,1,NY,73,18,General Election - 11/06/2,President/Vice President,New York,Y,8,1,    18th,562,29,31,0,32,653,1,1,Democratic,Barack Obama / Joe Biden,442,Republican,Mitt Romney / Paul Ryan,184,Conservative,Mitt Romney / Paul Ryan,11,Working Families,Barack Obama / Joe Biden,7,Green,Jill Stein / Cheri Honkal,4,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,4,Constitution,Virgil Goode / Jim Clymer,0,652,73018
2012G,1,1,NY,73,19,General Election - 11/06/2,President/Vice President,New York,Y,8,1,    19th,229,12,14,0,16,270,3,1,Democratic,Barack Obama / Joe Biden,182,Republican,Mitt Romney / Paul Ryan,74,Conservative,Mitt Romney / Paul Ryan,5,Working Families,Barack Obama / Joe Biden,2,Green,Jill Stein / Cheri Honkal,3,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,1,Constitution,Virgil Goode / Jim Clymer,0,267,73019
2012G,1,1,NY,73,20,General Election - 11/06/2,President/Vice President,New York,Y,8,1,    20th,34,0,4,0,2,40,0,0,Democratic,Barack Obama / Joe Biden,28,Republican,Mitt Romney / Paul Ryan,11,Conservative,Mitt Romney / Paul Ryan,0,Working Families,Barack Obama / Joe Biden,0,Green,Jill Stein / Cheri Honkal,1,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,40,73020
2012G,1,1,NY,73,21,General Election - 11/06/2,President/Vice President,New York,Y,8,1,    21st,558,19,25,0,30,629,0,3,Democratic,Barack Obama / Joe Biden,430,Republican,Mitt Romney / Paul Ryan,177,Conservative,Mitt Romney / Paul Ryan,7,Working Families,Barack Obama / Joe Biden,11,Green,Jill Stein / Cheri Honkal,1,Socialism & Lib,Peta Lindsay / Yari Osori,1,Libertarian,Gary Johnson / James P. G,2,Constitution,Virgil Goode / Jim Clymer,0,629,73021
2012G,1,1,NY,73,22,General Election - 11/06/2,President/Vice President,New York,Y,8,1,    22nd,412,32,17,0,31,490,0,2,Democratic,Barack Obama / Joe Biden,348,Republican,Mitt Romney / Paul Ryan,122,Conservative,Mitt Romney / Paul Ryan,7,Working Families,Barack Obama / Joe Biden,7,Green,Jill Stein / Cheri Honkal,2,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,4,Constitution,Virgil Goode / Jim Clymer,0,490,73022
2012G,1,1,NY,73,23,General Election - 11/06/2,President/Vice President,New York,Y,8,1,    23rd,489,32,22,0,40,579,1,4,Democratic,Barack Obama / Joe Biden,399,Republican,Mitt Romney / Paul Ryan,156,Conservative,Mitt Romney / Paul Ryan,7,Working Families,Barack Obama / Joe Biden,5,Green,Jill Stein / Cheri Honkal,3,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,7,Constitution,Virgil Goode / Jim Clymer,1,578,73023
2012G,1,1,NY,73,24,General Election - 11/06/2,President/Vice President,New York,Y,8,1,    24th,435,18,21,0,32,504,1,2,Democratic,Barack Obama / Joe Biden,347,Republican,Mitt Romney / Paul Ryan,137,Conservative,Mitt Romney / Paul Ryan,3,Working Families,Barack Obama / Joe Biden,6,Green,Jill Stein / Cheri Honkal,3,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,5,Constitution,Virgil Goode / Jim Clymer,2,503,73024
2012G,1,1,NY,73,25,General Election - 11/06/2,President/Vice President,New York,Y,8,1,    25th,356,16,22,0,6,400,0,0,Democratic,Barack Obama / Joe Biden,275,Republican,Mitt Romney / Paul Ryan,111,Conservative,Mitt Romney / Paul Ryan,5,Working Families,Barack Obama / Joe Biden,7,Green,Jill Stein / Cheri Honkal,2,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,400,73025
2012G,1,1,NY,73,26,General Election - 11/06/2,President/Vice President,New York,Y,8,1,    26th,319,14,13,0,43,386,2,3,Democratic,Barack Obama / Joe Biden,252,Republican,Mitt Romney / Paul Ryan,115,Conservative,Mitt Romney / Paul Ryan,8,Working Families,Barack Obama / Joe Biden,8,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,1,Constitution,Virgil Goode / Jim Clymer,0,384,73026
2012G,1,1,NY,73,27,General Election - 11/06/2,President/Vice President,New York,Y,8,1,    27th,411,30,14,0,29,481,1,3,Democratic,Barack Obama / Joe Biden,302,Republican,Mitt Romney / Paul Ryan,161,Conservative,Mitt Romney / Paul Ryan,8,Working Families,Barack Obama / Joe Biden,5,Green,Jill Stein / Cheri Honkal,2,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,2,Constitution,Virgil Goode / Jim Clymer,0,480,73027
2012G,1,1,NY,73,28,General Election - 11/06/2,President/Vice President,New York,Y,8,1,    28th,325,23,11,0,13,371,1,1,Democratic,Barack Obama / Joe Biden,249,Republican,Mitt Romney / Paul Ryan,106,Conservative,Mitt Romney / Paul Ryan,8,Working Families,Barack Obama / Joe Biden,2,Green,Jill Stein / Cheri Honkal,2,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,3,Constitution,Virgil Goode / Jim Clymer,0,370,73028
2012G,1,1,NY,73,29,General Election - 11/06/2,President/Vice President,New York,Y,8,1,    29th,546,26,15,1,31,617,3,2,Democratic,Barack Obama / Joe Biden,409,Republican,Mitt Romney / Paul Ryan,186,Conservative,Mitt Romney / Paul Ryan,8,Working Families,Barack Obama / Joe Biden,3,Green,Jill Stein / Cheri Honkal,2,Socialism & Lib,Peta Lindsay / Yari Osori,1,Libertarian,Gary Johnson / James P. G,5,Constitution,Virgil Goode / Jim Clymer,0,614,73029
